trip_id,asset_id,driver_id,trip_date,origin_country,origin_city,destination_country,destination_city,product_type,product_description,quantity_kg,quantity_units,client_name,client_type,planned_departure,actual_departure,planned_arrival,actual_arrival,distance_km,fuel_consumed_liters,trip_status,revenue_usd,trip_cost_usd,delay_hours,delay_reason
TRP-0256,AST-060,DRV-140,2025-01-31,Rwanda,Ruhengeri,Rwanda,Butare,Electronics,Home appliances,4816,490,Electronics Hub Uganda,NGO,2025-01-31 08:30:44,2025-01-31 08:31:44,2025-01-31 13:42:04,2025-01-31 13:37:35,262,48.6,Completed,1685.6,163.16,0,None
TRP-0257,AST-105,DRV-043,2024-04-22,Uganda,Kampala,Uganda,Gulu,Agricultural,Tea leaves,3771,275,Global Supply Kenya,NGO,2024-04-22 05:00:23,2024-04-22 05:45:23,2024-04-22 17:21:04,2024-04-22 20:41:03,537,97.1,Completed,565.65,306.78,3.3,Client unavailable
TRP-0258,AST-097,DRV-130,2024-01-26,Kenya,Eldoret,Kenya,Mombasa,Telecommunications,SIM cards,3762,644,Trade Partners Kenya,Manufacturing,2024-01-26 06:45:00,2024-01-26 06:43:00,2024-01-26 16:54:11,2024-01-26 16:26:21,582,115.7,Completed,1504.8,358.02,0,None
TRP-0259,AST-037,DRV-101,2024-07-22,Kenya,Kisumu,Kenya,Mombasa,Agricultural,Coffee beans,1029,823,Telecom Solutions Uganda,NGO,2024-07-22 05:30:16,2024-07-22 06:10:16,2024-07-22 17:23:17,2024-07-22 17:35:30,610,100.0,Completed,154.35,394.23,0,None
TRP-0260,AST-119,DRV-022,2024-10-04,Ethiopia,Addis Ababa,Rwanda,Butare,Industrial,Raw materials,5698,920,Agricultural Traders Uganda,Manufacturing,2024-10-04 06:30:21,2024-10-04 06:44:21,2024-10-04 14:41:14,2024-10-04 14:45:48,447,80.3,Completed,569.8,260.71,0,None
TRP-0261,AST-098,DRV-044,2024-07-27,Kenya,Kisumu,Uganda,Gulu,Electronics,Audio equipment,3848,813,Retail Solutions Ethiopia,Wholesale,2024-07-27 07:15:30,2024-07-27 07:36:30,2024-07-27 20:28:22,2024-07-27 23:53:30,621,120.3,Completed,1346.8,359.69,3.4,Documentation issue
TRP-0262,AST-017,DRV-089,2024-11-18,Kenya,Mombasa,Kenya,Nakuru,Industrial,Industrial chemicals,2836,875,Industrial Suppliers Tanzania,Retail,2024-11-18 08:15:42,2024-11-18 08:03:42,2024-11-18 19:17:19,2024-11-18 23:57:32,684,135.3,Completed,283.6,477.46,4.7,Documentation issue
TRP-0263,AST-078,DRV-132,2024-01-03,Uganda,Mbarara,Ethiopia,Mekele,Agricultural,Fresh produce,5759,1039,FoodDistributors Kenya,Wholesale,2024-01-03 04:45:46,2024-01-03 05:14:46,2024-01-03 16:23:55,2024-01-03 16:03:39,566,92.5,Completed,863.85,334.89,0,None
TRP-0264,AST-103,DRV-125,2024-02-28,Rwanda,Ruhengeri,Rwanda,Cyangugu,Beverages,Bottled water,7016,867,Construction Supplies Kenya,E-commerce,2024-02-28 04:45:19,2024-02-28 04:48:19,2024-02-28 14:28:21,2024-02-28 14:20:39,503,84.2,Completed,1262.88,308.13,0,None
TRP-0265,AST-034,DRV-099,2024-04-14,Ethiopia,Mekele,Ethiopia,Mekele,Beverages,Juice products,6500,327,Global Supply Tanzania,Manufacturing,2024-04-14 07:00:18,2024-04-14 07:05:18,2024-04-14 09:13:14,2024-04-14 09:42:50,117,23.4,Completed,1170.0,72.71,0,None
TRP-0266,AST-010,DRV-030,2024-02-18,Tanzania,Dar es Salaam,Tanzania,Dodoma,Industrial,Industrial chemicals,6080,1195,FoodDistributors Ethiopia,Wholesale,2024-02-18 04:15:41,2024-02-18 04:17:41,2024-02-18 15:16:32,2024-02-18 15:21:36,553,101.3,Completed,608.0,351.05,0,None
TRP-0267,AST-063,DRV-133,2024-05-10,Tanzania,Mwanza,Tanzania,Mwanza,FMCG,Personal care products,865,588,Telecom Solutions Uganda,Government,2024-05-10 05:45:46,2024-05-10 05:51:46,2024-05-10 08:13:59,2024-05-10 08:00:37,63,10.1,Completed,216.25,42.15,0,None
TRP-0268,AST-027,DRV-004,2024-08-30,Kenya,Mombasa,Tanzania,Mbeya,Pharmaceuticals,Prescription medications,1769,50,FoodDistributors Uganda,Manufacturing,2024-08-30 04:15:14,2024-08-30 04:32:14,2024-08-30 13:50:20,2024-08-30 13:38:29,559,91.0,Completed,2122.8,327.49,0,None
TRP-0269,AST-108,DRV-116,2025-01-31,Uganda,Jinja,Uganda,Mbarara,Construction,Cement and building materials,5138,390,MediSupply Tanzania,Government,2025-01-31 07:45:12,2025-01-31 08:01:12,2025-01-31 15:05:22,2025-01-31 15:01:29,346,62.7,Completed,616.56,204.77,0,None
TRP-0270,AST-025,DRV-031,2024-08-26,Uganda,Entebbe,Uganda,Entebbe,Automotive,Motor oils and lubricants,5652,71,AgriExport Tanzania,E-commerce,2024-08-26 06:15:49,2024-08-26 06:00:49,2024-08-26 08:26:35,2024-08-26 13:23:54,106,18.4,Completed,1582.56,59.77,5.0,Documentation issue
TRP-0271,AST-106,DRV-048,2024-11-27,Uganda,Gulu,Uganda,Jinja,Textiles,Clothing and fabrics,2200,1014,Electronics Hub Tanzania,Retail,2024-11-27 07:15:38,2024-11-27 07:30:38,2024-11-27 18:15:42,2024-11-27 17:47:59,665,131.9,Completed,484.0,413.48,0,None
TRP-0272,AST-020,DRV-104,2025-01-11,Rwanda,Butare,Rwanda,Kigali,Electronics,Audio equipment,3921,249,Retail Solutions Ethiopia,Wholesale,2025-01-11 05:00:27,2025-01-11 05:06:27,2025-01-11 14:52:10,2025-01-11 18:32:09,484,87.2,Completed,1372.35,314.55,3.7,Fuel shortage
TRP-0273,AST-049,DRV-103,2024-08-01,Kenya,Eldoret,Kenya,Kisumu,FMCG,Personal care products,685,614,Telecom Solutions Uganda,Government,2024-08-01 08:45:18,2024-08-01 08:41:18,2024-08-01 16:00:20,2024-08-01 15:30:32,403,74.5,Completed,171.25,245.64,0,None
TRP-0274,AST-026,DRV-040,2024-10-17,Tanzania,Dodoma,Tanzania,Dar es Salaam,Pharmaceuticals,Medical supplies and vaccines,3740,91,Fashion Retail Kenya,E-commerce,2024-10-17 05:30:04,2024-10-17 05:44:04,2024-10-17 11:17:38,2024-10-17 11:06:06,210,34.9,Completed,4488.0,151.03,0,None
TRP-0275,AST-048,DRV-034,2025-01-17,Kenya,Nakuru,Uganda,Jinja,Pharmaceuticals,Surgical equipment,4921,435,Industrial Suppliers Uganda,Manufacturing,2025-01-17 05:30:57,2025-01-17 05:31:57,2025-01-17 18:40:11,2025-01-17 18:44:55,808,146.3,Completed,5905.2,518.78,0,None
TRP-0276,AST-097,DRV-130,2024-11-19,Kenya,Eldoret,Kenya,Eldoret,Industrial,Industrial chemicals,4600,760,Export Corp Tanzania,Retail,2024-11-19 06:15:24,2024-11-19 06:21:24,2024-11-19 09:26:08,2024-11-19 09:12:16,137,23.7,Completed,460.0,77.07,0,None
TRP-0277,AST-053,DRV-080,2024-05-13,Ethiopia,Bahir Dar,Ethiopia,Dire Dawa,Beverages,Bottled water,8326,711,Beverage Distributors Rwanda,Healthcare,2024-05-13 07:00:41,2024-05-13 07:05:41,2024-05-13 22:55:50,2024-05-13 22:26:18,777,138.0,Completed,1498.68,513.18,0,None
TRP-0278,AST-053,DRV-080,2024-02-21,Ethiopia,Mekele,Ethiopia,Bahir Dar,Pharmaceuticals,Medical supplies and vaccines,7258,940,Supermart Tanzania,Retail,2024-02-21 05:30:45,2024-02-21 06:01:45,2024-02-21 17:55:38,2024-02-21 17:49:43,684,135.2,Completed,8709.6,437.13,0,None
TRP-0279,AST-100,DRV-054,2024-09-16,Tanzania,Arusha,Ethiopia,Bahir Dar,Electronics,Laptops and computers,3091,665,Beverage Distributors Tanzania,NGO,2024-09-16 08:15:36,2024-09-16 08:08:36,2024-09-16 23:16:13,2024-09-17 02:30:27,806,131.1,Completed,1081.85,504.56,3.2,Border customs delay
TRP-0280,AST-017,DRV-089,2024-03-25,Kenya,Mombasa,Kenya,Mombasa,Textiles,Footwear,3014,533,Supermart Kenya,Government,2024-03-25 04:15:10,2024-03-25 04:09:10,2024-03-25 07:30:40,2024-03-25 07:29:19,105,19.0,Completed,663.08,71.45,0,None
TRP-0281,AST-045,DRV-099,2024-12-23,Ethiopia,Gondar,Tanzania,Dar es Salaam,Automotive,Tires and batteries,5937,323,FoodDistributors Ethiopia,Wholesale,2024-12-23 06:45:11,2024-12-23 07:08:11,2024-12-24 01:03:47,2024-12-24 02:18:13,1069,181.8,Completed,1662.36,681.07,1.2,Security checkpoint
TRP-0282,AST-017,DRV-089,2025-01-28,Kenya,Kisumu,Kenya,Nairobi,Industrial,Processing equipment,4902,521,Retail Solutions Tanzania,NGO,2025-01-28 05:00:42,2025-01-28 04:58:42,2025-01-28 17:55:59,2025-01-28 18:36:47,711,136.0,Completed,490.2,485.28,0.7,Security checkpoint
TRP-0283,AST-049,DRV-103,2024-09-03,Kenya,Nakuru,Kenya,Nakuru,Telecommunications,Mobile phones,1465,219,Industrial Suppliers Kenya,Wholesale,2024-09-03 04:45:04,2024-09-03 05:21:04,2024-09-03 07:48:46,2024-09-03 09:08:19,137,24.1,Completed,586.0,99.85,1.3,Unloading delay at destination
TRP-0284,AST-102,DRV-140,2024-07-24,Rwanda,Gisenyi,Rwanda,Kigali,Industrial,Processing equipment,6167,1019,Trade Partners Rwanda,Healthcare,2024-07-24 06:00:52,2024-07-24 06:35:52,2024-07-24 21:33:27,2024-07-24 21:26:28,747,124.2,Completed,616.7,429.17,0,None
TRP-0285,AST-038,DRV-119,2024-12-28,Kenya,Eldoret,Ethiopia,Gondar,Electronics,Audio equipment,2837,298,Industrial Suppliers Ethiopia,Retail,2024-12-28 06:00:12,2024-12-28 06:41:12,2024-12-29 02:49:31,2024-12-29 06:56:16,1342,218.2,Completed,992.95,737.71,4.1,Documentation issue
TRP-0286,AST-079,DRV-036,2024-05-30,Tanzania,Dodoma,Tanzania,Dar es Salaam,Industrial,Manufacturing machinery,1430,124,AutoParts Plus Rwanda,Manufacturing,2024-05-30 05:15:37,2024-05-30 05:05:37,2024-05-30 14:28:45,2024-05-30 14:36:43,605,107.1,Completed,143.0,436.5,0,None
TRP-0287,AST-041,DRV-044,2024-12-18,Kenya,Eldoret,Kenya,Nairobi,FMCG,Household cleaning items,3125,350,Telecom Solutions Uganda,Government,2024-12-18 07:00:23,2024-12-18 07:06:23,2024-12-18 12:50:00,2024-12-18 12:21:21,303,47.2,Completed,781.25,190.69,0,None
TRP-0288,AST-101,DRV-109,2024-02-10,Ethiopia,Dire Dawa,Ethiopia,Mekele,Industrial,Industrial chemicals,850,816,Retail Solutions Kenya,Manufacturing,2024-02-10 05:45:51,2024-02-10 05:47:51,2024-02-10 18:45:15,2024-02-10 18:51:31,684,107.5,Completed,85.0,393.33,0,None
TRP-0289,AST-076,DRV-041,2024-07-27,Kenya,Nakuru,Kenya,Kisumu,Textiles,Fashion accessories,1446,701,Global Supply Kenya,Wholesale,2024-07-27 05:00:29,2024-07-27 05:30:29,2024-07-27 12:33:00,2024-07-27 12:46:42,426,72.0,Completed,318.12,260.04,0,None
TRP-0290,AST-079,DRV-036,2024-10-31,Tanzania,Dodoma,Kenya,Kisumu,Construction,Plumbing supplies,1523,960,Telecom Solutions Tanzania,E-commerce,2024-10-31 07:15:10,2024-10-31 07:34:10,2024-11-01 09:04:17,2024-11-01 10:48:45,1346,229.8,Completed,182.76,815.97,1.7,Traffic congestion
TRP-0291,AST-089,DRV-007,2024-06-25,Kenya,Eldoret,Kenya,Kisumu,Construction,Electrical fittings,4538,110,Telecom Solutions Tanzania,E-commerce,2024-06-25 05:30:31,2024-06-25 05:51:31,2024-06-25 19:00:21,2024-06-25 19:15:26,798,147.1,Completed,544.56,606.67,0,None
TRP-0292,AST-028,DRV-092,2024-07-11,Kenya,Eldoret,Tanzania,Dar es Salaam,Automotive,Tires and batteries,4803,642,Global Supply Tanzania,Manufacturing,2024-07-11 07:45:23,2024-07-11 07:52:23,2024-07-11 21:32:21,2024-07-11 21:21:30,725,130.8,Completed,1344.84,506.84,0,None
TRP-0293,AST-107,DRV-004,2024-11-20,Kenya,Eldoret,Kenya,Mombasa,Automotive,Car electronics,4264,636,Telecom Solutions Uganda,NGO,2024-11-20 05:45:49,2024-11-20 05:48:49,2024-11-20 14:01:44,2024-11-20 16:20:28,360,59.8,Completed,1193.92,223.23,2.3,Loading delay at origin
TRP-0294,AST-115,DRV-054,2024-08-02,Tanzania,Dar es Salaam,Tanzania,Mwanza,Industrial,Manufacturing machinery,1147,887,Beverage Distributors Kenya,E-commerce,2024-08-02 08:15:43,2024-08-02 08:10:43,2024-08-02 17:20:11,2024-08-02 17:47:17,532,105.7,Completed,114.7,389.52,0,None
TRP-0295,AST-026,DRV-040,2024-07-18,Tanzania,Mwanza,Uganda,Gulu,Construction,Steel and metal products,4374,459,MediSupply Kenya,Retail,2024-07-18 06:00:59,2024-07-18 06:42:59,2024-07-18 19:51:01,2024-07-18 19:35:43,671,113.6,Completed,524.88,478.33,0,None
TRP-0296,AST-001,DRV-084,2024-08-24,Uganda,Mbarara,Tanzania,Mwanza,Beverages,Soft drinks,3357,882,Agricultural Traders Ethiopia,Wholesale,2024-08-24 07:00:44,2024-08-24 07:35:44,2024-08-25 06:32:47,2024-08-25 06:35:01,1362,224.2,Completed,604.26,987.99,0,None
TRP-0297,AST-084,DRV-133,2024-12-31,Tanzania,Dar es Salaam,Tanzania,Dodoma,Electronics,Home appliances,8104,951,Electronics Hub Uganda,NGO,2024-12-31 04:15:49,2024-12-31 04:54:49,2024-12-31 11:25:02,2024-12-31 11:42:32,327,53.8,Completed,2836.4,211.46,0,None
TRP-0298,AST-096,DRV-005,2024-03-13,Rwanda,Butare,Rwanda,Gisenyi,FMCG,Snacks and confectionery,5749,551,AutoParts Plus Rwanda,Manufacturing,2024-03-13 06:30:59,2024-03-13 06:59:59,2024-03-13 14:27:32,2024-03-13 14:13:00,466,86.1,Completed,1437.25,257.08,0,None
TRP-0299,AST-075,DRV-101,2024-09-24,Kenya,Kisumu,Kenya,Kisumu,Textiles,Bedding and linens,4751,674,Agricultural Traders Uganda,Manufacturing,2024-09-24 07:30:05,2024-09-24 07:24:05,2024-09-24 10:24:19,2024-09-24 16:27:50,141,26.4,Completed,1045.22,97.16,6.1,Driver rest period
TRP-0300,AST-041,DRV-044,2024-03-16,Kenya,Kisumu,Ethiopia,Gondar,Industrial,Industrial chemicals,5606,369,Retail Solutions Kenya,Manufacturing,2024-03-16 06:30:16,2024-03-16 06:39:16,2024-03-17 05:44:22,2024-03-17 05:43:18,1426,249.0,Completed,560.6,945.75,0,None
TRP-0301,AST-082,DRV-047,2024-02-03,Kenya,Mombasa,Kenya,Kisumu,Industrial,Manufacturing machinery,4651,780,Trade Partners Rwanda,NGO,2024-02-03 08:00:54,2024-02-03 08:38:54,2024-02-03 19:57:46,2024-02-03 19:49:34,670,132.7,Completed,465.1,512.74,0,None
TRP-0302,AST-029,DRV-105,2024-09-16,Kenya,Eldoret,Tanzania,Dar es Salaam,Beverages,Bottled water,3510,424,Retail Solutions Ethiopia,Wholesale,2024-09-16 05:45:47,2024-09-16 05:41:47,2024-09-17 01:23:18,2024-09-17 02:34:16,901,170.5,Completed,631.8,528.84,1.2,Road construction
TRP-0303,AST-049,DRV-103,2024-03-08,Kenya,Mombasa,Kenya,Eldoret,Industrial,Processing equipment,740,1149,Telecom Solutions Uganda,Healthcare,2024-03-08 04:15:32,2024-03-08 04:30:32,2024-03-08 15:04:01,2024-03-08 14:40:01,526,89.4,Completed,74.0,312.67,0,None
TRP-0304,AST-004,DRV-078,2024-01-05,Tanzania,Dar es Salaam,Ethiopia,Dire Dawa,Industrial,Processing equipment,1293,883,Industrial Suppliers Tanzania,Retail,2024-01-05 07:15:46,2024-01-05 07:21:46,2024-01-05 22:41:01,2024-01-05 23:29:00,954,151.4,Completed,129.3,531.72,0.8,Security checkpoint
TRP-0305,AST-040,DRV-070,2024-10-14,Kenya,Nakuru,Kenya,Mombasa,Beverages,Soft drinks,1041,1013,FoodDistributors Uganda,Manufacturing,2024-10-14 05:00:57,2024-10-14 05:33:57,2024-10-14 12:11:13,2024-10-14 13:52:19,367,60.9,Completed,187.38,212.36,1.7,Loading delay at origin
TRP-0306,AST-089,DRV-007,2024-02-25,Kenya,Eldoret,Kenya,Eldoret,Beverages,Soft drinks,3853,480,Supermart Kenya,Healthcare,2024-02-25 05:30:22,2024-02-25 05:25:22,2024-02-25 09:28:02,2024-02-25 09:49:11,136,23.0,Completed,693.54,95.5,0,None
TRP-0307,AST-066,DRV-021,2024-08-30,Tanzania,Dodoma,Rwanda,Butare,Textiles,Fashion accessories,3714,346,PharmaCare Kenya,Government,2024-08-30 06:30:34,2024-08-30 06:43:34,2024-08-31 01:42:57,2024-08-31 01:37:59,1083,176.3,Completed,817.08,767.63,0,None
TRP-0308,AST-061,DRV-125,2024-06-30,Rwanda,Ruhengeri,Kenya,Mombasa,Agricultural,Fresh produce,1474,814,AutoParts Plus Uganda,Government,2024-06-30 07:45:45,2024-06-30 07:50:45,2024-07-01 00:41:18,2024-07-01 03:28:56,1059,187.1,Completed,221.1,573.36,2.8,Weather conditions
TRP-0309,AST-035,DRV-015,2024-03-23,Uganda,Mbarara,Uganda,Kampala,Automotive,Car electronics,951,818,BuildMart Kenya,NGO,2024-03-23 04:30:01,2024-03-23 04:32:01,2024-03-23 09:45:41,2024-03-23 09:22:21,303,58.3,Completed,266.28,193.58,0,None
TRP-0310,AST-095,DRV-005,2025-01-31,Rwanda,Butare,Rwanda,Cyangugu,Agricultural,Coffee beans,1269,721,Global Supply Kenya,NGO,2025-01-31 06:30:54,2025-01-31 06:59:54,2025-01-31 21:58:33,2025-01-31 22:20:47,759,125.5,Completed,190.35,551.4,0,None
TRP-0311,AST-059,DRV-048,2024-07-03,Uganda,Entebbe,Uganda,Gulu,Agricultural,Grain and cereals,4054,457,Telecom Solutions Uganda,NGO,2024-07-03 06:00:57,2024-07-03 05:53:57,2024-07-03 16:04:26,2024-07-03 16:22:47,465,75.0,Completed,608.1,253.87,0,None
TRP-0312,AST-075,DRV-101,2024-09-19,Kenya,Nakuru,Rwanda,Cyangugu,Beverages,Alcoholic beverages,3522,187,Telecom Solutions Kenya,Healthcare,2024-09-19 08:00:52,2024-09-19 08:19:52,2024-09-19 20:18:09,2024-09-19 19:53:24,588,92.1,Completed,633.96,420.56,0,None
TRP-0313,AST-021,DRV-077,2025-01-19,Rwanda,Ruhengeri,Ethiopia,Gondar,Pharmaceuticals,Surgical equipment,5084,745,TechHub Rwanda,Wholesale,2025-01-19 07:00:39,2025-01-19 07:10:39,2025-01-20 05:21:47,2025-01-20 05:15:11,1480,295.2,Completed,6100.8,871.39,0,None
TRP-0314,AST-116,DRV-122,2024-04-24,Uganda,Jinja,Uganda,Entebbe,Industrial,Raw materials,4395,436,Retail Solutions Tanzania,NGO,2024-04-24 06:15:35,2024-04-24 06:06:35,2024-04-24 15:32:47,2024-04-24 15:05:09,411,79.2,Completed,439.5,232.28,0,None
TRP-0315,AST-033,DRV-015,2024-06-10,Uganda,Entebbe,Uganda,Gulu,Textiles,Bedding and linens,5545,777,Construction Supplies Uganda,E-commerce,2024-06-10 07:00:40,2024-06-10 07:38:40,2024-06-10 12:32:44,2024-06-10 12:54:00,340,64.0,Completed,1219.9,209.56,0,None
TRP-0316,AST-047,DRV-102,2024-04-11,Rwanda,Cyangugu,Kenya,Mombasa,Telecommunications,Mobile phones,2912,296,AutoParts Plus Rwanda,Manufacturing,2024-04-11 06:45:12,2024-04-11 06:42:12,2024-04-12 04:57:20,2024-04-12 04:48:56,1133,210.5,Completed,1164.8,703.09,0,None
TRP-0317,AST-021,DRV-077,2024-01-04,Rwanda,Ruhengeri,Kenya,Kisumu,Construction,Plumbing supplies,7152,665,AutoParts Plus Uganda,Retail,2024-01-04 07:45:11,2024-01-04 07:31:11,2024-01-04 19:04:27,2024-01-04 18:37:11,572,91.2,Completed,858.24,286.97,0,None
TRP-0318,AST-041,DRV-044,2024-09-22,Kenya,Nakuru,Tanzania,Mbeya,Agricultural,Fresh produce,5498,899,Electronics Hub Uganda,NGO,2024-09-22 07:15:15,2024-09-22 07:11:15,2024-09-22 20:07:26,2024-09-22 20:26:04,722,136.9,Completed,824.7,432.84,0,None
TRP-0319,AST-004,DRV-078,2024-03-24,Tanzania,Arusha,Tanzania,Arusha,Textiles,Footwear,830,729,Construction Supplies Uganda,E-commerce,2024-03-24 04:15:29,2024-03-24 04:58:29,2024-03-24 06:05:49,2024-03-24 06:11:44,110,19.0,Completed,182.6,57.04,0,None
TRP-0320,AST-104,DRV-055,2024-04-24,Tanzania,Dar es Salaam,Tanzania,Dodoma,Beverages,Juice products,6973,325,Telecom Solutions Kenya,Wholesale,2024-04-24 06:45:14,2024-04-24 07:00:14,2024-04-24 10:27:30,2024-04-24 10:19:26,200,33.8,Completed,1255.14,126.91,0,None
TRP-0321,AST-098,DRV-044,2025-01-18,Kenya,Mombasa,Kenya,Mombasa,Agricultural,Coffee beans,2624,877,Electronics Hub Kenya,Retail,2025-01-18 04:15:53,2025-01-18 04:14:53,2025-01-18 06:50:27,2025-01-18 06:40:10,128,19.8,Completed,393.6,79.46,0,None
TRP-0322,AST-080,DRV-129,2024-10-22,Rwanda,Butare,Rwanda,Gisenyi,Pharmaceuticals,Medical supplies and vaccines,1175,148,Export Corp Ethiopia,Government,2024-10-22 04:15:40,2024-10-22 04:40:40,2024-10-22 13:30:01,2024-10-22 20:04:50,386,65.9,Completed,1410.0,230.98,6.6,Driver rest period
TRP-0323,AST-012,DRV-065,2024-11-17,Tanzania,Mwanza,Tanzania,Arusha,Telecommunications,SIM cards,1343,622,HealthCare Solutions Kenya,E-commerce,2024-11-17 06:15:54,2024-11-17 06:16:54,2024-11-17 16:57:44,2024-11-17 17:00:40,545,90.9,Completed,537.2,328.13,0,None
TRP-0324,AST-018,DRV-029,2024-09-22,Kenya,Kisumu,Kenya,Nairobi,Telecommunications,Network equipment,836,986,Telecom Solutions Tanzania,E-commerce,2024-09-22 08:30:14,2024-09-22 08:23:14,2024-09-22 14:24:46,2024-09-22 14:53:50,323,63.0,Completed,334.4,221.54,0,None
TRP-0325,AST-075,DRV-101,2024-07-22,Kenya,Mombasa,Uganda,Jinja,Telecommunications,Network equipment,4328,1125,FoodDistributors Tanzania,E-commerce,2024-07-22 06:15:05,2024-07-22 06:44:05,2024-07-23 05:10:32,2024-07-23 05:50:29,1491,250.5,Completed,1731.2,1045.85,0.7,Security checkpoint
TRP-0326,AST-084,DRV-133,2025-01-19,Tanzania,Mbeya,Tanzania,Mwanza,Textiles,Clothing and fabrics,6342,848,BuildMart Uganda,Healthcare,2025-01-19 07:45:09,2025-01-19 07:50:09,2025-01-19 20:52:50,2025-01-19 23:53:09,631,108.2,Completed,1395.24,445.7,3.0,Border customs delay
TRP-0327,AST-119,DRV-022,2024-11-09,Ethiopia,Addis Ababa,Tanzania,Mwanza,Beverages,Bottled water,5033,851,Global Supply Tanzania,Manufacturing,2024-11-09 07:15:34,2024-11-09 07:15:34,2024-11-10 04:01:24,2024-11-10 03:47:58,1258,198.5,Completed,905.94,808.99,0,None
TRP-0328,AST-070,DRV-047,2024-12-10,Kenya,Mombasa,Kenya,Kisumu,Electronics,Smartphones and tablets,4041,1123,AgriExport Rwanda,Government,2024-12-10 05:45:42,2024-12-10 05:49:42,2024-12-10 19:42:43,2024-12-10 19:21:56,682,107.9,Completed,1414.35,456.71,0,None
TRP-0329,AST-097,DRV-130,2024-05-19,Kenya,Kisumu,Kenya,Nakuru,Automotive,Tires and batteries,5655,1047,HealthCare Solutions Kenya,Wholesale,2024-05-19 05:00:30,2024-05-19 04:50:30,2024-05-19 14:08:42,2024-05-19 13:53:11,498,79.4,Completed,1583.4,326.29,0,None
TRP-0330,AST-048,DRV-034,2024-08-09,Kenya,Nairobi,Rwanda,Gisenyi,Textiles,Footwear,5128,780,Global Supply Kenya,Wholesale,2024-08-09 04:45:09,2024-08-09 04:45:09,2024-08-09 12:00:25,2024-08-09 12:10:22,426,82.6,Completed,1128.16,306.67,0,None
TRP-0331,AST-113,DRV-076,2024-10-14,Rwanda,Ruhengeri,Rwanda,Ruhengeri,Electronics,Smartphones and tablets,966,244,AgriExport Rwanda,Government,2024-10-14 05:30:13,2024-10-14 05:52:13,2024-10-14 08:28:39,2024-10-14 08:43:19,147,26.6,Completed,338.1,107.4,0,None
TRP-0332,AST-003,DRV-105,2024-10-20,Kenya,Nakuru,Ethiopia,Addis Ababa,Agricultural,Tea leaves,5943,252,Electronics Hub Kenya,Retail,2024-10-20 04:45:59,2024-10-20 05:24:59,2024-10-21 02:55:54,2024-10-21 02:47:03,1244,192.9,Completed,891.45,815.7,0,None
TRP-0333,AST-118,DRV-147,2024-06-15,Uganda,Jinja,Tanzania,Mwanza,Telecommunications,Cables and accessories,1102,763,Trade Partners Kenya,Manufacturing,2024-06-15 04:30:57,2024-06-15 04:37:57,2024-06-16 02:12:55,2024-06-16 02:40:53,1423,259.9,Completed,440.8,1022.82,0,None
TRP-0334,AST-063,DRV-133,2024-02-16,Tanzania,Mbeya,Tanzania,Mwanza,Automotive,Tires and batteries,1559,1044,Export Corp Ethiopia,Government,2024-02-16 07:30:54,2024-02-16 08:03:54,2024-02-16 19:20:33,2024-02-16 22:06:06,545,99.7,Completed,436.52,368.3,2.8,Border customs delay
TRP-0335,AST-010,DRV-030,2024-05-31,Tanzania,Dodoma,Tanzania,Dar es Salaam,Agricultural,Coffee beans,6524,589,AgriExport Tanzania,E-commerce,2024-05-31 08:30:09,2024-05-31 08:40:09,2024-05-31 20:29:35,2024-06-01 01:45:05,548,86.6,Completed,978.6,338.38,5.3,Client unavailable
TRP-0336,AST-014,DRV-099,2024-02-12,Ethiopia,Gondar,Tanzania,Mbeya,Pharmaceuticals,Surgical equipment,4479,509,Electronics Hub Kenya,Retail,2024-02-12 05:45:25,2024-02-12 06:11:25,2024-02-12 22:09:17,2024-02-13 00:11:28,902,157.6,Completed,5374.8,580.78,2.0,Traffic congestion
TRP-0337,AST-079,DRV-036,2024-10-17,Tanzania,Mbeya,Tanzania,Mbeya,Automotive,Motor oils and lubricants,1503,589,FoodDistributors Ethiopia,Wholesale,2024-10-17 06:15:57,2024-10-17 06:20:57,2024-10-17 08:25:39,2024-10-17 08:03:44,97,15.4,Completed,420.84,56.96,0,None
TRP-0338,AST-098,DRV-044,2024-10-02,Kenya,Eldoret,Rwanda,Kigali,Industrial,Industrial chemicals,3662,1184,FoodDistributors Ethiopia,Wholesale,2024-10-02 06:00:45,2024-10-02 06:14:45,2024-10-03 02:28:56,2024-10-03 02:02:49,1352,208.2,Completed,366.2,778.09,0,None
TRP-0339,AST-060,DRV-140,2024-11-28,Rwanda,Ruhengeri,Tanzania,Dar es Salaam,Construction,Cement and building materials,5071,566,Industrial Suppliers Tanzania,E-commerce,2024-11-28 07:15:42,2024-11-28 07:25:42,2024-11-29 09:40:28,2024-11-29 14:22:23,1405,255.6,Completed,608.52,1018.13,4.7,Client unavailable
TRP-0340,AST-071,DRV-125,2024-07-27,Rwanda,Cyangugu,Rwanda,Kigali,Industrial,Manufacturing machinery,4582,295,AgriExport Tanzania,E-commerce,2024-07-27 08:45:04,2024-07-27 09:16:04,2024-07-27 15:02:03,2024-07-27 18:51:20,265,40.9,Completed,458.2,140.35,3.8,Fuel shortage
